date,flow
25/01/2019 15:30,12.2358
25/01/2019 15:45,11.5684
25/01/2019 16:00,12.8142
25/01/2019 16:15,13.3927
25/01/2019 16:30,12.8587
25/01/2019 16:45,11.8131
25/01/2019 17:00,12.1135
25/01/2019 17:15,13.2481
25/01/2019 17:30,13.1368
25/01/2019 17:45,13.1702
25/01/2019 18:00,13.059
25/01/2019 18:15,13.871
25/01/2019 18:30,14.1268
25/01/2019 18:45,13.6707
25/01/2019 19:00,13.1034
25/01/2019 19:15,13.0145
25/01/2019 19:30,13.4928
25/01/2019 19:45,12.9811
25/01/2019 20:00,11.8465
25/01/2019 20:15,11.257
25/01/2019 20:30,10.8788
25/01/2019 20:45,11.0011
25/01/2019 21:00,10.7675
25/01/2019 21:15,10.7564
25/01/2019 21:30,9.8109
25/01/2019 21:45,9.2102
25/01/2019 22:00,9.2102
25/01/2019 22:15,10.8231
25/01/2019 22:30,10.4004
25/01/2019 22:45,10.0334
25/01/2019 23:00,9.2992
25/01/2019 23:15,8.2091
25/01/2019 23:30,8.5762
25/01/2019 23:45,8.2425
26/01/2019 00:00,7.2747
26/01/2019 00:15,6.663
26/01/2019 00:30,6.0734
26/01/2019 00:45,5.5506
26/01/2019 01:00,5.5729
26/01/2019 01:15,5.3504
26/01/2019 01:30,4.9611
26/01/2019 01:45,4.7497
26/01/2019 02:00,4.7942
26/01/2019 02:15,4.4939
26/01/2019 02:30,4.3826
26/01/2019 02:45,4.2492
26/01/2019 03:00,4.1602
26/01/2019 03:15,4.1491
26/01/2019 03:30,4.0823
26/01/2019 03:45,4.1046
26/01/2019 04:00,3.9933
26/01/2019 04:15,4.1602
26/01/2019 04:30,4.2158
26/01/2019 04:45,4.3493
26/01/2019 05:00,4.1157
26/01/2019 05:15,4.5717
26/01/2019 05:30,4.3048
26/01/2019 05:45,4.8165
26/01/2019 06:00,5.1947
26/01/2019 06:15,5.2725
26/01/2019 06:30,5.8398
26/01/2019 06:45,6.6073
26/01/2019 07:00,7.2747
26/01/2019 07:15,8.198
26/01/2019 07:30,9.4327
26/01/2019 07:45,10.178
26/01/2019 08:00,11.0679
26/01/2019 08:15,12.1802
26/01/2019 08:30,12.9255
26/01/2019 08:45,13.8487
26/01/2019 09:00,15.5506
26/01/2019 09:15,15.6507
26/01/2019 09:30,16.04
26/01/2019 09:45,16.396
26/01/2019 10:00,16.129
26/01/2019 10:15,17.8532
26/01/2019 10:30,16.8298
26/01/2019 10:45,16.6518
26/01/2019 11:00,16.2736
26/01/2019 11:15,16.9744
26/01/2019 11:30,15.6062
26/01/2019 11:45,16.0623
26/01/2019 12:00,16.04
26/01/2019 12:15,14.9722
26/01/2019 12:30,15.8065
26/01/2019 12:45,15.3949
26/01/2019 13:00,15.3281
26/01/2019 13:15,14.7942
26/01/2019 13:30,14.5717
26/01/2019 13:45,14.1824
26/01/2019 14:00,13.3259
26/01/2019 14:15,14.2714
26/01/2019 14:30,14.0601
26/01/2019 14:45,13.0701
26/01/2019 15:00,13.0145
26/01/2019 15:15,13.2481
26/01/2019 15:30,12.5806
26/01/2019 15:45,12.4138
26/01/2019 16:00,12.9477
26/01/2019 16:15,12.881
26/01/2019 16:30,12.3804
26/01/2019 16:45,12.7586
26/01/2019 17:00,12.3693
26/01/2019 17:15,13.3148
26/01/2019 17:30,13.0145
26/01/2019 17:45,13.0478
26/01/2019 18:00,12.9811
26/01/2019 18:15,13.9377
26/01/2019 18:30,14.2603
26/01/2019 18:45,14.1491
26/01/2019 19:00,13.0033
26/01/2019 19:15,13.2258
26/01/2019 19:30,12.1802
26/01/2019 19:45,11.9577
26/01/2019 20:00,12.0801
26/01/2019 20:15,12.703
26/01/2019 20:30,12.0578
26/01/2019 20:45,10.9677
26/01/2019 21:00,11.4461
26/01/2019 21:15,10.1446
26/01/2019 21:30,10.6563
26/01/2019 21:45,10.6452
26/01/2019 22:00,10.2781
26/01/2019 22:15,10.9232
26/01/2019 22:30,10.4449
26/01/2019 22:45,10.4672
26/01/2019 23:00,9.8109
26/01/2019 23:15,9.4438
26/01/2019 23:30,8.5095
26/01/2019 23:45,7.931
27/01/2019 00:00,7.7531
27/01/2019 00:15,7.386
27/01/2019 00:30,7.2414
27/01/2019 00:45,6.1179
27/01/2019 01:00,5.495
27/01/2019 01:15,5.5061
27/01/2019 01:30,5.5284
27/01/2019 01:45,5.0389
27/01/2019 02:00,4.8387
27/01/2019 02:15,4.6607
27/01/2019 02:30,4.4494
27/01/2019 02:45,4.3382
27/01/2019 03:00,4.0823
27/01/2019 03:15,3.9933
27/01/2019 03:30,4.0934
27/01/2019 03:45,4.0378
27/01/2019 04:00,3.9822
27/01/2019 04:15,4.1379
27/01/2019 04:30,4.2603
27/01/2019 04:45,3.9266
27/01/2019 05:00,3.8487
27/01/2019 05:15,4.2158
27/01/2019 05:30,4.1602
27/01/2019 05:45,4.4828
27/01/2019 06:00,4.8498
27/01/2019 06:15,4.8165
27/01/2019 06:30,5.3504
27/01/2019 06:45,5.4283
27/01/2019 07:00,6.129
27/01/2019 07:15,6.1735
27/01/2019 07:30,7.5862
27/01/2019 07:45,7.7308
27/01/2019 08:00,9.4105
27/01/2019 08:15,10.7119
27/01/2019 08:30,11.4905
27/01/2019 08:45,12.8254
27/01/2019 09:00,13.5929
27/01/2019 09:15,15.5506
27/01/2019 09:30,15.7953
27/01/2019 09:45,16.1068
27/01/2019 10:00,16.6185
27/01/2019 10:15,17.0634
27/01/2019 10:30,16.3293
27/01/2019 10:45,15.762
27/01/2019 11:00,17.0968
27/01/2019 11:15,17.1413
27/01/2019 11:30,15.6507
27/01/2019 11:45,15.2614
27/01/2019 12:00,15.4283
27/01/2019 12:15,15.8621
27/01/2019 12:30,16.1846
27/01/2019 12:45,15.1613
27/01/2019 13:00,15.4505
27/01/2019 13:15,15.3504
27/01/2019 13:30,13.782
27/01/2019 13:45,14.7386
27/01/2019 14:00,13.6263
27/01/2019 14:15,13.8042
27/01/2019 14:30,13.1368
27/01/2019 14:45,13.3927
27/01/2019 15:00,13.515
27/01/2019 15:15,12.6585
27/01/2019 15:30,12.1023
27/01/2019 15:45,11.4794
27/01/2019 16:00,12.7141
27/01/2019 16:15,12.9588
27/01/2019 16:30,11.7686
27/01/2019 16:45,12.9477
27/01/2019 17:00,13.2592
27/01/2019 17:15,14.2269
27/01/2019 17:30,13.6374
27/01/2019 17:45,12.8921
27/01/2019 18:00,13.7597
27/01/2019 18:15,14.1713
27/01/2019 18:30,15.7286
27/01/2019 18:45,15.0278
27/01/2019 19:00,13.6707
27/01/2019 19:15,13.7375
27/01/2019 19:30,13.2147
27/01/2019 19:45,12.525
27/01/2019 20:00,12.5918
27/01/2019 20:15,12.2024
27/01/2019 20:30,12.9922
27/01/2019 20:45,12.6363
27/01/2019 21:00,11.2125
27/01/2019 21:15,11.0234
27/01/2019 21:30,10.7008
27/01/2019 21:45,10.9455
27/01/2019 22:00,11.0345
27/01/2019 22:15,11.1902
27/01/2019 22:30,10.4894
27/01/2019 22:45,9.644
27/01/2019 23:00,8.743
27/01/2019 23:15,8.832
27/01/2019 23:30,7.6085
27/01/2019 23:45,7.5417
28/01/2019 00:00,6.5628
28/01/2019 00:15,6.0957
28/01/2019 00:30,5.5617
28/01/2019 00:45,5.0278
28/01/2019 01:00,4.9166
28/01/2019 01:15,4.7608
28/01/2019 01:30,4.5495
28/01/2019 01:45,4.7608
28/01/2019 02:00,4.4494
28/01/2019 02:15,4.416
28/01/2019 02:30,4.238
28/01/2019 02:45,4.2492
28/01/2019 03:00,4.2269
28/01/2019 03:15,4.0712
28/01/2019 03:30,4.0044
28/01/2019 03:45,4.1491
28/01/2019 04:00,4.0044
28/01/2019 04:15,4.1491
28/01/2019 04:30,4.2603
28/01/2019 04:45,4.1157
28/01/2019 05:00,4.5495
28/01/2019 05:15,4.3493
28/01/2019 05:30,5.1613
28/01/2019 05:45,6.0289
28/01/2019 06:00,6.7297
28/01/2019 06:15,7.9533
28/01/2019 06:30,10.1224
28/01/2019 06:45,10.9121
28/01/2019 07:00,12.7141
28/01/2019 07:15,13.8598
28/01/2019 07:30,15.9066
28/01/2019 07:45,16.2625
28/01/2019 08:00,16.8076
28/01/2019 08:15,15.9511
28/01/2019 08:30,15.6618
28/01/2019 08:45,15.0167
28/01/2019 09:00,15.8065
28/01/2019 09:15,14.6719
28/01/2019 09:30,14.5161
28/01/2019 09:45,13.337
28/01/2019 10:00,12.3026
28/01/2019 10:15,12.8921
28/01/2019 10:30,12.614
28/01/2019 10:45,12.8142
28/01/2019 11:00,12.0801
28/01/2019 11:15,12.3026
28/01/2019 11:30,12.2469
28/01/2019 11:45,11.8799
28/01/2019 12:00,12.0578
28/01/2019 12:15,11.9577
28/01/2019 12:30,11.624
28/01/2019 12:45,11.713
28/01/2019 13:00,12.0578
28/01/2019 13:15,11.535
28/01/2019 13:30,10.4783
28/01/2019 13:45,10.4783
28/01/2019 14:00,11.5907
28/01/2019 14:15,11.1902
28/01/2019 14:30,10.8899
28/01/2019 14:45,10.2781
28/01/2019 15:00,10.1446
28/01/2019 15:15,10.8788
28/01/2019 15:30,10.634
28/01/2019 15:45,10.7786
28/01/2019 16:00,10.1891
28/01/2019 16:15,10.4449
28/01/2019 16:30,10.9455
28/01/2019 16:45,11.6574
28/01/2019 17:00,12.3248
28/01/2019 17:15,11.5795
28/01/2019 17:30,11.7909
28/01/2019 17:45,13.426
28/01/2019 18:00,11.7686
28/01/2019 18:15,13.5039
28/01/2019 18:30,13.8376
28/01/2019 18:45,13.8154
28/01/2019 19:00,12.8921
28/01/2019 19:15,13.4816
28/01/2019 19:30,13.4038
28/01/2019 19:45,12.7586
28/01/2019 20:00,12.1802
28/01/2019 20:15,12.2803
28/01/2019 20:30,10.7564
28/01/2019 20:45,10.9121
28/01/2019 21:00,11.624
28/01/2019 21:15,11.2681
28/01/2019 21:30,11.2013
28/01/2019 21:45,10.0222
28/01/2019 22:00,10.2558
28/01/2019 22:15,11.0234
28/01/2019 22:30,10.4227
28/01/2019 22:45,8.9989
28/01/2019 23:00,8.7987
28/01/2019 23:15,8.0645
28/01/2019 23:30,7.119
28/01/2019 23:45,6.3293
29/01/2019 00:00,5.7731
29/01/2019 00:15,5.8843
29/01/2019 00:30,4.9944
29/01/2019 00:45,5.0612
29/01/2019 01:00,4.6607
29/01/2019 01:15,4.1491
29/01/2019 01:30,3.8821
29/01/2019 01:45,3.9377
29/01/2019 02:00,3.7931
29/01/2019 02:15,3.8042
29/01/2019 02:30,3.8487
29/01/2019 02:45,3.6485
29/01/2019 03:00,3.5039
29/01/2019 03:15,3.7152
29/01/2019 03:30,3.8821
29/01/2019 03:45,3.4372
29/01/2019 04:00,3.7041
29/01/2019 04:15,3.6707
29/01/2019 04:30,3.9266
29/01/2019 04:45,3.871
29/01/2019 05:00,3.8042
29/01/2019 05:15,4.0267
29/01/2019 05:30,4.8387
29/01/2019 05:45,5.6618
29/01/2019 06:00,6.574
29/01/2019 06:15,7.9199
29/01/2019 06:30,9.0545
29/01/2019 06:45,11.168
29/01/2019 07:00,12.614
29/01/2019 07:15,13.9155
29/01/2019 07:30,15.4505
29/01/2019 07:45,16.4182
29/01/2019 08:00,15.1613
29/01/2019 08:15,16.5851
29/01/2019 08:30,15.4171
29/01/2019 08:45,13.4372
29/01/2019 09:00,13.2592
29/01/2019 09:15,14.0489
29/01/2019 09:30,13.3037
29/01/2019 09:45,12.5362
29/01/2019 10:00,12.3471
29/01/2019 10:15,11.8354
29/01/2019 10:30,12.2803
29/01/2019 10:45,11.6129
29/01/2019 11:00,11.5462
29/01/2019 11:15,12.1246
29/01/2019 11:30,11.079
29/01/2019 11:45,11.2013
29/01/2019 12:00,11.5907
29/01/2019 12:15,11.5017
29/01/2019 12:30,11.0345
29/01/2019 12:45,10.7786
29/01/2019 13:00,11.5907
29/01/2019 13:15,11.3014
29/01/2019 13:30,11.0345
29/01/2019 13:45,10.7453
29/01/2019 14:00,10.7453
29/01/2019 14:15,10.5228
29/01/2019 14:30,9.9221
29/01/2019 14:45,10.0445
29/01/2019 15:00,10.4449
29/01/2019 15:15,9.8331
29/01/2019 15:30,9.4216
29/01/2019 15:45,10.5006
29/01/2019 16:00,10.8676
29/01/2019 16:15,10.634
29/01/2019 16:30,10.9344
29/01/2019 16:45,11.5907
29/01/2019 17:00,12.2914
29/01/2019 17:15,13.1479
29/01/2019 17:30,12.8476
29/01/2019 17:45,12.5028
29/01/2019 18:00,12.8142
29/01/2019 18:15,13.5261
29/01/2019 18:30,15.0389
29/01/2019 18:45,14.5384
29/01/2019 19:00,14.0044
29/01/2019 19:15,13.1146
29/01/2019 19:30,13.6819
29/01/2019 19:45,13.6263
29/01/2019 20:00,13.0145
29/01/2019 20:15,13.0478
29/01/2019 20:30,11.9466
29/01/2019 20:45,11.4572
29/01/2019 21:00,11.4461
29/01/2019 21:15,11.5462
29/01/2019 21:30,11.0456
29/01/2019 21:45,10.6785
29/01/2019 22:00,10.4338
29/01/2019 22:15,12.1468
29/01/2019 22:30,10.6452
29/01/2019 22:45,10.2225
29/01/2019 23:00,9.9666
29/01/2019 23:15,8.9989
29/01/2019 23:30,7.6529
29/01/2019 23:45,6.5072
30/01/2019 00:00,6.4627
30/01/2019 00:15,6.3181
30/01/2019 00:30,5.6396
30/01/2019 00:45,4.9833
30/01/2019 01:00,5.2948
30/01/2019 01:15,4.9055
30/01/2019 01:30,4.6385
30/01/2019 01:45,4.594
30/01/2019 02:00,4.5606
30/01/2019 02:15,4.2603
30/01/2019 02:30,4.2825
30/01/2019 02:45,4.1713
30/01/2019 03:00,4.0601
30/01/2019 03:15,4.0934
30/01/2019 03:30,4.2603
30/01/2019 03:45,4.1379
30/01/2019 04:00,4.0823
30/01/2019 04:15,4.3382
30/01/2019 04:30,4.2825
30/01/2019 04:45,4.6385
30/01/2019 05:00,4.9166
30/01/2019 05:15,4.7386
30/01/2019 05:30,5.0389
30/01/2019 05:45,5.8065
30/01/2019 06:00,6.5962
30/01/2019 06:15,7.6974
30/01/2019 06:30,9.9333
30/01/2019 06:45,11.0679
30/01/2019 07:00,12.3804
30/01/2019 07:15,14.8832
30/01/2019 07:30,16.2736
30/01/2019 07:45,16.3293
30/01/2019 08:00,16.307
30/01/2019 08:15,15.6062
30/01/2019 08:30,14.9944
30/01/2019 08:45,14.3493
30/01/2019 09:00,14.2603
30/01/2019 09:15,14.3715
30/01/2019 09:30,12.7697
30/01/2019 09:45,12.3359
30/01/2019 10:00,12.8365
30/01/2019 10:15,12.8365
30/01/2019 10:30,11.9689
30/01/2019 10:45,12.6029
30/01/2019 11:00,12.3582
30/01/2019 11:15,12.0356
30/01/2019 11:30,10.901
30/01/2019 11:45,11.624
30/01/2019 12:00,12.5028
30/01/2019 12:15,12.8254
30/01/2019 12:30,12.7586
30/01/2019 12:45,12.5362
30/01/2019 13:00,11.4572
30/01/2019 13:15,11.079
30/01/2019 13:30,10.6563
30/01/2019 13:45,11.0567
30/01/2019 14:00,10.6897
30/01/2019 14:15,11.4349
30/01/2019 14:30,10.4449
30/01/2019 14:45,10.7119
30/01/2019 15:00,10.6674
30/01/2019 15:15,10.4894
30/01/2019 15:30,10.2447
30/01/2019 15:45,10.8009
30/01/2019 16:00,11.3904
30/01/2019 16:15,11.4016
30/01/2019 16:30,10.5006
30/01/2019 16:45,11.3237
30/01/2019 17:00,12.4805
30/01/2019 17:15,12.9255
30/01/2019 17:30,12.6919
30/01/2019 17:45,13.1924
30/01/2019 18:00,12.9255
30/01/2019 18:15,14.2047
30/01/2019 18:30,13.9155
30/01/2019 18:45,14.5606
30/01/2019 19:00,15.3059
30/01/2019 19:15,14.7608
30/01/2019 19:30,13.0701
30/01/2019 19:45,13.3704
30/01/2019 20:00,12.2803
30/01/2019 20:15,12.5806
30/01/2019 20:30,12.3248
30/01/2019 20:45,11.7798
30/01/2019 21:00,11.6796
30/01/2019 21:15,12.2024
30/01/2019 21:30,11.257
30/01/2019 21:45,10.4561
30/01/2019 22:00,10.6452
30/01/2019 22:15,11.3237
30/01/2019 22:30,10.812
30/01/2019 22:45,10.089
30/01/2019 23:00,8.9655
30/01/2019 23:15,8.0756
30/01/2019 23:30,7.3081
30/01/2019 23:45,6.4516
31/01/2019 00:00,6.0289
31/01/2019 00:15,6.1846
31/01/2019 00:30,5.1835
31/01/2019 00:45,4.8498
31/01/2019 01:00,4.5495
31/01/2019 01:15,4.3159
31/01/2019 01:30,4.1602
31/01/2019 01:45,3.9711
31/01/2019 02:00,4.1713
31/01/2019 02:15,3.9266
31/01/2019 02:30,3.9155
31/01/2019 02:45,3.8154
31/01/2019 03:00,3.7486
31/01/2019 03:15,3.6151
31/01/2019 03:30,3.6485
31/01/2019 03:45,3.604
31/01/2019 04:00,3.6151
31/01/2019 04:15,3.7375
31/01/2019 04:30,3.8932
31/01/2019 04:45,4.0267
31/01/2019 05:00,4.2937
31/01/2019 05:15,4.7386
31/01/2019 05:30,5.1502
31/01/2019 05:45,5.5061
31/01/2019 06:00,6.4405
31/01/2019 06:15,8.0645
31/01/2019 06:30,9.4216
31/01/2019 06:45,11.1346
31/01/2019 07:00,12.158
31/01/2019 07:15,13.5706
31/01/2019 07:30,15.0278
31/01/2019 07:45,16.3181
31/01/2019 08:00,15.1613
31/01/2019 08:15,15.3281
31/01/2019 08:30,14.8943
31/01/2019 08:45,13.693
31/01/2019 09:00,13.8598
31/01/2019 09:15,14.2603
31/01/2019 09:30,13.3148
31/01/2019 09:45,12.8142
31/01/2019 10:00,12.3359
31/01/2019 10:15,11.713
31/01/2019 10:30,11.9244
31/01/2019 10:45,12.1691
31/01/2019 11:00,12.436
31/01/2019 11:15,12.7364
31/01/2019 11:30,11.8576
31/01/2019 11:45,12.2358
31/01/2019 12:00,11.8131
31/01/2019 12:15,11.9689
31/01/2019 12:30,11.7686
31/01/2019 12:45,10.6007
31/01/2019 13:00,11.1902
31/01/2019 13:15,11.5907
31/01/2019 13:30,10.3782
31/01/2019 13:45,10.812
31/01/2019 14:00,10.4894
31/01/2019 14:15,9.9666
31/01/2019 14:30,10.634
31/01/2019 14:45,10.1557
31/01/2019 15:00,9.8331
31/01/2019 15:15,10.1557
31/01/2019 15:30,10.2781
31/01/2019 15:45,10.0111
31/01/2019 16:00,10.5895
31/01/2019 16:15,10.6452
31/01/2019 16:30,10.6785
31/01/2019 16:45,11.8576
31/01/2019 17:00,11.8687
31/01/2019 17:15,12.3582
31/01/2019 17:30,12.5695
31/01/2019 17:45,12.7697
31/01/2019 18:00,13.3148
31/01/2019 18:15,14.4383
31/01/2019 18:30,14.3938
31/01/2019 18:45,14.2603
31/01/2019 19:00,14.6496
31/01/2019 19:15,13.7931
31/01/2019 19:30,13.7152
31/01/2019 19:45,12.6696
31/01/2019 20:00,12.8921
31/01/2019 20:15,12.158
31/01/2019 20:30,12.2024
31/01/2019 20:45,12.8031
31/01/2019 21:00,11.1791
31/01/2019 21:15,11.7464
31/01/2019 21:30,11.3682
31/01/2019 21:45,10.267
31/01/2019 22:00,10.0111
31/01/2019 22:15,11.9689
31/01/2019 22:30,10.9677
31/01/2019 22:45,10.1891
31/01/2019 23:00,9.1546
31/01/2019 23:15,9.1546
31/01/2019 23:30,8.0423
31/01/2019 23:45,7.1301
01/02/2019 00:00,6.7297
01/02/2019 00:15,6.04
01/02/2019 00:30,6.1068
01/02/2019 00:45,5.6062
01/02/2019 01:00,5.2169
01/02/2019 01:15,4.9944
01/02/2019 01:30,4.594
01/02/2019 01:45,4.4828
01/02/2019 02:00,4.5273
01/02/2019 02:15,4.3715
01/02/2019 02:30,4.1379
01/02/2019 02:45,4.2492
01/02/2019 03:00,4.1602
01/02/2019 03:15,3.96
01/02/2019 03:30,4.1268
01/02/2019 03:45,4.4494
01/02/2019 04:00,4.0378
01/02/2019 04:15,4.327
01/02/2019 04:30,4.3938
01/02/2019 04:45,4.5606
01/02/2019 05:00,4.6051
01/02/2019 05:15,4.6162
01/02/2019 05:30,5.0945
01/02/2019 05:45,5.9066
01/02/2019 06:00,6.485
01/02/2019 06:15,8.4538
01/02/2019 06:30,9.733
01/02/2019 06:45,11.0567
01/02/2019 07:00,12.069
01/02/2019 07:15,14.6607
01/02/2019 07:30,15.0501
01/02/2019 07:45,15.762
01/02/2019 08:00,15.7508
01/02/2019 08:15,16.4405
01/02/2019 08:30,14.9722
01/02/2019 08:45,14.3826
01/02/2019 09:00,13.9266
01/02/2019 09:15,13.4594
01/02/2019 09:30,12.9588
01/02/2019 09:45,13.2036
01/02/2019 10:00,13.0256
01/02/2019 10:15,12.6808
01/02/2019 10:30,12.4583
01/02/2019 10:45,13.3037
01/02/2019 11:00,13.426
01/02/2019 11:15,12.9366
01/02/2019 11:30,12.4138
01/02/2019 11:45,12.6363
01/02/2019 12:00,13.8042
01/02/2019 12:15,12.7809
01/02/2019 12:30,11.9577
01/02/2019 12:45,11.7019
01/02/2019 13:00,11.9689
01/02/2019 13:15,12.3137
01/02/2019 13:30,12.0467
01/02/2019 13:45,11.1902
01/02/2019 14:00,10.8676
01/02/2019 14:15,11.0679
01/02/2019 14:30,11.2236
01/02/2019 14:45,11.3348
01/02/2019 15:00,10.8676
01/02/2019 15:15,11.1457
01/02/2019 15:30,10.7898
01/02/2019 15:45,10.8565
01/02/2019 16:00,11.4794
01/02/2019 16:15,10.9455
01/02/2019 16:30,10.8343
01/02/2019 16:45,11.3793
01/02/2019 17:00,12.6919
01/02/2019 17:15,12.8142
01/02/2019 17:30,13.1146
01/02/2019 17:45,13.1146
01/02/2019 18:00,13.96
01/02/2019 18:15,15.1724
01/02/2019 18:30,15.3949
01/02/2019 18:45,15.1947
01/02/2019 19:00,15.1613
01/02/2019 19:15,15.3949
01/02/2019 19:30,13.8598
01/02/2019 19:45,12.6251
01/02/2019 20:00,12.0912
01/02/2019 20:15,12.7475
01/02/2019 20:30,12.5695
01/02/2019 20:45,12.3582
01/02/2019 21:00,11.8354
01/02/2019 21:15,11.6685
01/02/2019 21:30,11.1012
01/02/2019 21:45,11.6018
01/02/2019 22:00,11.0456
01/02/2019 22:15,11.2125
01/02/2019 22:30,11.0567
01/02/2019 22:45,10.0222
01/02/2019 23:00,9.7664
01/02/2019 23:15,9.5662
01/02/2019 23:30,9.2992
01/02/2019 23:45,8.8098
02/02/2019 00:00,8.5428
02/02/2019 00:15,8.0423
02/02/2019 00:30,7.7308
02/02/2019 00:45,7.119
02/02/2019 01:00,6.6407
02/02/2019 01:15,6.5851
02/02/2019 01:30,6.2069
02/02/2019 01:45,5.8732
02/02/2019 02:00,5.4505
02/02/2019 02:15,5.228
02/02/2019 02:30,5.3838
02/02/2019 02:45,5.2058
02/02/2019 03:00,5.2614
02/02/2019 03:15,5.2725
02/02/2019 03:30,5.0389
02/02/2019 03:45,4.861
02/02/2019 04:00,4.8387
02/02/2019 04:15,4.9166
02/02/2019 04:30,4.8276
02/02/2019 04:45,5.0612
02/02/2019 05:00,5.0612
02/02/2019 05:15,5.1613
02/02/2019 05:30,5.0834
02/02/2019 05:45,5.4839
02/02/2019 06:00,5.4394
02/02/2019 06:15,5.8065
02/02/2019 06:30,6.2514
02/02/2019 06:45,6.9522
02/02/2019 07:00,7.2303
02/02/2019 07:15,8.2981
02/02/2019 07:30,8.7319
02/02/2019 07:45,10.634
02/02/2019 08:00,11.802
02/02/2019 08:15,13.6374
02/02/2019 08:30,13.9377
02/02/2019 08:45,14.8387
02/02/2019 09:00,15.0501
02/02/2019 09:15,15.7953
02/02/2019 09:30,16.1624
02/02/2019 09:45,16.396
02/02/2019 10:00,16.8298
02/02/2019 10:15,17.9088
02/02/2019 10:30,18.1535
02/02/2019 10:45,18.3092
02/02/2019 11:00,17.208
02/02/2019 11:15,17.7086
02/02/2019 11:30,17.9533
02/02/2019 11:45,17.5195
02/02/2019 12:00,16.574
02/02/2019 12:15,16.396
02/02/2019 12:30,15.9844
02/02/2019 12:45,15.762
02/02/2019 13:00,15.8621
02/02/2019 13:15,15.0167
02/02/2019 13:30,15.1279
02/02/2019 13:45,14.9388
02/02/2019 14:00,14.1268
02/02/2019 14:15,14.0156
02/02/2019 14:30,14.2714
02/02/2019 14:45,13.5039
02/02/2019 15:00,12.792
02/02/2019 15:15,13.0145
02/02/2019 15:30,13.7041
02/02/2019 15:45,13.2147
02/02/2019 16:00,12.7809
02/02/2019 16:15,12.7697
02/02/2019 16:30,12.2803
02/02/2019 16:45,12.6919
02/02/2019 17:00,12.7697
02/02/2019 17:15,13.4816
02/02/2019 17:30,13.2481
02/02/2019 17:45,13.4816
02/02/2019 18:00,13.4928
02/02/2019 18:15,13.4483
02/02/2019 18:30,14.0934
02/02/2019 18:45,13.3259
02/02/2019 19:00,13.2258
02/02/2019 19:15,12.9811
02/02/2019 19:30,12.0022
02/02/2019 19:45,12.703
02/02/2019 20:00,11.8687
02/02/2019 20:15,11.3459
02/02/2019 20:30,11.2347
02/02/2019 20:45,11.7353
02/02/2019 21:00,10.1446
02/02/2019 21:15,10.9789
02/02/2019 21:30,10.9455
02/02/2019 21:45,10.9121
02/02/2019 22:00,10.356
02/02/2019 22:15,10.1669
02/02/2019 22:30,10.723
02/02/2019 22:45,10.1335
02/02/2019 23:00,9.0768
02/02/2019 23:15,9.0211
02/02/2019 23:30,9.1657
02/02/2019 23:45,9.2436
03/02/2019 00:00,7.8643
03/02/2019 00:15,7.7753
03/02/2019 00:30,7.0857
03/02/2019 00:45,6.5184
03/02/2019 01:00,6.2959
03/02/2019 01:15,5.6841
03/02/2019 01:30,5.762
03/02/2019 01:45,5.6507
03/02/2019 02:00,5.5506
03/02/2019 02:15,5.2058
03/02/2019 02:30,4.9833
03/02/2019 02:45,4.8498
03/02/2019 03:00,4.8832
03/02/2019 03:15,4.5717
03/02/2019 03:30,4.505
03/02/2019 03:45,4.3826
03/02/2019 04:00,4.4049
03/02/2019 04:15,4.4605
03/02/2019 04:30,4.4494
03/02/2019 04:45,4.4494
03/02/2019 05:00,4.5161
03/02/2019 05:15,4.8165
03/02/2019 05:30,4.8276
03/02/2019 05:45,4.8498
03/02/2019 06:00,5.1835
03/02/2019 06:15,5.5172
03/02/2019 06:30,5.4394
03/02/2019 06:45,6.1402
03/02/2019 07:00,6.3515
03/02/2019 07:15,7.5083
03/02/2019 07:30,7.6641
03/02/2019 07:45,8.6096
03/02/2019 08:00,9.6885
03/02/2019 08:15,11.6018
03/02/2019 08:30,12.525
03/02/2019 08:45,13.9711
03/02/2019 09:00,14.0823
03/02/2019 09:15,15.3838
03/02/2019 09:30,15.8621
03/02/2019 09:45,17.5973
03/02/2019 10:00,16.1513
03/02/2019 10:15,17.208
03/02/2019 10:30,16.8187
03/02/2019 10:45,17.2303
03/02/2019 11:00,17.0857
03/02/2019 11:15,16.2959
03/02/2019 11:30,15.8954
03/02/2019 11:45,15.7286
03/02/2019 12:00,15.9511
03/02/2019 12:15,15.4171
03/02/2019 12:30,15.3726
03/02/2019 12:45,15.2948
03/02/2019 13:00,14.1379
03/02/2019 13:15,13.8376
03/02/2019 13:30,14.3159
03/02/2019 13:45,14.2492
03/02/2019 14:00,14.0267
03/02/2019 14:15,13.8487
03/02/2019 14:30,14.0489
03/02/2019 14:45,12.0912
03/02/2019 15:00,13.1257
03/02/2019 15:15,13.7041
03/02/2019 15:30,12.703
03/02/2019 15:45,12.1468
03/02/2019 16:00,11.8465
03/02/2019 16:15,12.8365
03/02/2019 16:30,14.0267
03/02/2019 16:45,14.4605
03/02/2019 17:00,14.1713
03/02/2019 17:15,14.0934
03/02/2019 17:30,13.515
03/02/2019 17:45,14.5717
03/02/2019 18:00,14.238
03/02/2019 18:15,14.6274
03/02/2019 18:30,14.6496
03/02/2019 18:45,15.0834
03/02/2019 19:00,14.6719
03/02/2019 19:15,14.1713
